"iGEM_ID";"composition";"Locus";"Type";"length"
"BBa_J24775";"BBa_J24749";"1--5900";"brick";9934
"BBa_J24775";"BBa_J24737";"5909--9934";"brick";9934
"BBa_J24775";"BBa_J24724";"2774--5900";"brick";9934
"BBa_J24775";"BBa_J24716";"1--2765";"brick";9934
"BBa_J24775";"BBa_J24698";"5909--8298";"brick";9934
"BBa_J24775";"BBa_J24712";"3804--5900";"brick";9934
"BBa_J24775";"BBa_J24710";"8307--9934";"brick";9934
"BBa_J24775";"BBa_J24707";"1177--2765";"brick";9934
"BBa_J24775";"BBa_I0500";"5909--7118";"brick";9934
"BBa_J24775";"BBa_J24684";"3804--4975";"brick";9934
"BBa_J24775";"BBa_J24684";"7127--8298";"brick";9934
"BBa_J24775";"BBa_J24691";"1--1168";"brick";9934
"BBa_J24775";"BBa_C0012";"3823--4950";"brick";9934
"BBa_J24775";"BBa_C0012";"7146--8273";"brick";9934
"BBa_J24775";"BBa_J24694";"2774--3795";"brick";9934
"BBa_J24775";"BBa_C0080";"229--1168";"brick";9934
"BBa_J24775";"BBa_C0080";"2856--3795";"brick";9934
"BBa_J24775";"BBa_J24704";"4984--5900";"brick";9934
"BBa_J24775";"BBa_J24703";"9018--9934";"brick";9934
"BBa_J24775";"BBa_J24702";"1888--2765";"brick";9934
"BBa_J24775";"BBa_E0032";"5002--5763";"brick";9934
"BBa_J24775";"BBa_E0022";"9036--9797";"brick";9934
"BBa_J24775";"BBa_J06505";"1906--2628";"brick";9934
"BBa_J24775";"BBa_J24688";"1177--1879";"brick";9934
"BBa_J24775";"BBa_J24688";"8307--9009";"brick";9934
"BBa_J24775";"BBa_C0040";"1195--1879";"brick";9934
"BBa_J24775";"BBa_C0040";"8325--9009";"brick";9934
"BBa_J24775";"BBa_R0010";"1--200";"brick";9934
"BBa_J24775";"BBa_B0010";"2637--2716";"brick";9934
"BBa_J24775";"BBa_B0010";"5772--5851";"brick";9934
"BBa_J24775";"BBa_B0010";"9806--9885";"brick";9934
"BBa_J24775";"BBa_R0040";"2774--2827";"brick";9934
"BBa_J24775";"BBa_B0012";"2725--2765";"brick";9934
"BBa_J24775";"BBa_B0012";"5860--5900";"brick";9934
"BBa_J24775";"BBa_B0012";"9894--9934";"brick";9934
"BBa_J24775";"BBa_B0031";"209--222";"brick";9934
"BBa_J24775";"BBa_B0031";"2836--2849";"brick";9934
"BBa_J24775";"BBa_B0032";"3804--3816";"brick";9934
"BBa_J24775";"BBa_B0032";"7127--7139";"brick";9934
"BBa_J24775";"BBa_B0034";"1177--1188";"brick";9934
"BBa_J24775";"BBa_B0034";"1888--1899";"brick";9934
"BBa_J24775";"BBa_B0034";"4984--4995";"brick";9934
"BBa_J24775";"BBa_B0034";"8307--8318";"brick";9934
"BBa_J24775";"BBa_B0034";"9018--9029";"brick";9934
"BBa_J24776";"BBa_J24744";"1--5901";"brick";9936
"BBa_J24776";"BBa_J24738";"5910--9936";"brick";9936
"BBa_J24776";"BBa_J24725";"2776--5901";"brick";9936
"BBa_J24776";"BBa_J24714";"1--2767";"brick";9936
"BBa_J24776";"BBa_J24699";"5910--8298";"brick";9936
"BBa_J24776";"BBa_J24713";"3806--5901";"brick";9936
"BBa_J24776";"BBa_J24708";"8307--9936";"brick";9936
"BBa_J24776";"BBa_J24705";"1177--2767";"brick";9936
"BBa_J24776";"BBa_I0500";"5910--7119";"brick";9936
"BBa_J24776";"BBa_J24685";"3806--4976";"brick";9936
"BBa_J24776";"BBa_J24685";"7128--8298";"brick";9936
"BBa_J24776";"BBa_J24691";"1--1168";"brick";9936
"BBa_J24776";"BBa_C0012";"3824--4951";"brick";9936
"BBa_J24776";"BBa_C0012";"7146--8273";"brick";9936
"BBa_J24776";"BBa_J24694";"2776--3797";"brick";9936
"BBa_J24776";"BBa_C0080";"229--1168";"brick";9936
"BBa_J24776";"BBa_C0080";"2858--3797";"brick";9936
"BBa_J24776";"BBa_J24704";"4985--5901";"brick";9936
"BBa_J24776";"BBa_J24703";"9020--9936";"brick";9936
"BBa_J24776";"BBa_J24702";"1890--2767";"brick";9936
"BBa_J24776";"BBa_E0032";"5003--5764";"brick";9936
"BBa_J24776";"BBa_E0022";"9038--9799";"brick";9936
"BBa_J24776";"BBa_J06505";"1908--2630";"brick";9936
"BBa_J24776";"BBa_J24686";"1177--1881";"brick";9936
"BBa_J24776";"BBa_J24686";"8307--9011";"brick";9936
"BBa_J24776";"BBa_C0040";"1197--1881";"brick";9936
"BBa_J24776";"BBa_C0040";"8327--9011";"brick";9936
"BBa_J24776";"BBa_R0010";"1--200";"brick";9936
"BBa_J24776";"BBa_B0010";"2639--2718";"brick";9936
"BBa_J24776";"BBa_B0010";"5773--5852";"brick";9936
"BBa_J24776";"BBa_B0010";"9808--9887";"brick";9936
"BBa_J24776";"BBa_R0040";"2776--2829";"brick";9936
"BBa_J24776";"BBa_B0012";"2727--2767";"brick";9936
"BBa_J24776";"BBa_B0012";"5861--5901";"brick";9936
"BBa_J24776";"BBa_B0012";"9896--9936";"brick";9936
"BBa_J24776";"BBa_B0031";"209--222";"brick";9936
"BBa_J24776";"BBa_B0031";"1177--1190";"brick";9936
"BBa_J24776";"BBa_B0031";"2838--2851";"brick";9936
"BBa_J24776";"BBa_B0031";"8307--8320";"brick";9936
"BBa_J24776";"BBa_B0034";"1890--1901";"brick";9936
"BBa_J24776";"BBa_B0034";"3806--3817";"brick";9936
"BBa_J24776";"BBa_B0034";"4985--4996";"brick";9936
"BBa_J24776";"BBa_B0034";"7128--7139";"brick";9936
"BBa_J24776";"BBa_B0034";"9020--9031";"brick";9936
"BBa_J24777";"BBa_J24747";"1--5900";"brick";9934
"BBa_J24777";"BBa_J24739";"5909--9934";"brick";9934
"BBa_J24777";"BBa_J24725";"2775--5900";"brick";9934
"BBa_J24777";"BBa_J24715";"1--2766";"brick";9934
"BBa_J24777";"BBa_J24699";"5909--8297";"brick";9934
"BBa_J24777";"BBa_J24713";"3805--5900";"brick";9934
"BBa_J24777";"BBa_J24709";"8306--9934";"brick";9934
"BBa_J24777";"BBa_J24706";"1177--2766";"brick";9934
"BBa_J24777";"BBa_I0500";"5909--7118";"brick";9934
"BBa_J24777";"BBa_J24685";"3805--4975";"brick";9934
"BBa_J24777";"BBa_J24685";"7127--8297";"brick";9934
"BBa_J24777";"BBa_J24691";"1--1168";"brick";9934
"BBa_J24777";"BBa_C0012";"3823--4950";"brick";9934
"BBa_J24777";"BBa_C0012";"7145--8272";"brick";9934
"BBa_J24777";"BBa_J24694";"2775--3796";"brick";9934
"BBa_J24777";"BBa_C0080";"229--1168";"brick";9934
"BBa_J24777";"BBa_C0080";"2857--3796";"brick";9934
"BBa_J24777";"BBa_J24704";"4984--5900";"brick";9934
"BBa_J24777";"BBa_J24703";"9018--9934";"brick";9934
"BBa_J24777";"BBa_J24702";"1889--2766";"brick";9934
"BBa_J24777";"BBa_E0032";"5002--5763";"brick";9934
"BBa_J24777";"BBa_E0022";"9036--9797";"brick";9934
"BBa_J24777";"BBa_J06505";"1907--2629";"brick";9934
"BBa_J24777";"BBa_J24687";"1177--1880";"brick";9934
"BBa_J24777";"BBa_J24687";"8306--9009";"brick";9934
"BBa_J24777";"BBa_C0040";"1196--1880";"brick";9934
"BBa_J24777";"BBa_C0040";"8325--9009";"brick";9934
"BBa_J24777";"BBa_R0010";"1--200";"brick";9934
"BBa_J24777";"BBa_B0010";"2638--2717";"brick";9934
"BBa_J24777";"BBa_B0010";"5772--5851";"brick";9934
"BBa_J24777";"BBa_B0010";"9806--9885";"brick";9934
"BBa_J24777";"BBa_R0040";"2775--2828";"brick";9934
"BBa_J24777";"BBa_B0012";"2726--2766";"brick";9934
"BBa_J24777";"BBa_B0012";"5860--5900";"brick";9934
"BBa_J24777";"BBa_B0012";"9894--9934";"brick";9934
"BBa_J24777";"BBa_B0031";"209--222";"brick";9934
"BBa_J24777";"BBa_B0031";"2837--2850";"brick";9934
"BBa_J24777";"BBa_B0032";"1177--1189";"brick";9934
"BBa_J24777";"BBa_B0032";"8306--8318";"brick";9934
"BBa_J24777";"BBa_B0034";"1889--1900";"brick";9934
"BBa_J24777";"BBa_B0034";"3805--3816";"brick";9934
"BBa_J24777";"BBa_B0034";"4984--4995";"brick";9934
"BBa_J24777";"BBa_B0034";"7127--7138";"brick";9934
"BBa_J24777";"BBa_B0034";"9018--9029";"brick";9934
"BBa_J24778";"BBa_J24750";"1--5899";"brick";9932
"BBa_J24778";"BBa_J24740";"5908--9932";"brick";9932
"BBa_J24778";"BBa_J24725";"2774--5899";"brick";9932
"BBa_J24778";"BBa_J24716";"1--2765";"brick";9932
"BBa_J24778";"BBa_J24699";"5908--8296";"brick";9932
"BBa_J24778";"BBa_J24713";"3804--5899";"brick";9932
"BBa_J24778";"BBa_J24710";"8305--9932";"brick";9932
"BBa_J24778";"BBa_J24707";"1177--2765";"brick";9932
"BBa_J24778";"BBa_I0500";"5908--7117";"brick";9932
"BBa_J24778";"BBa_J24685";"3804--4974";"brick";9932
"BBa_J24778";"BBa_J24685";"7126--8296";"brick";9932
"BBa_J24778";"BBa_J24691";"1--1168";"brick";9932
"BBa_J24778";"BBa_C0012";"3822--4949";"brick";9932
"BBa_J24778";"BBa_C0012";"7144--8271";"brick";9932
"BBa_J24778";"BBa_J24694";"2774--3795";"brick";9932
"BBa_J24778";"BBa_C0080";"229--1168";"brick";9932
"BBa_J24778";"BBa_C0080";"2856--3795";"brick";9932
"BBa_J24778";"BBa_J24704";"4983--5899";"brick";9932
"BBa_J24778";"BBa_J24703";"9016--9932";"brick";9932
"BBa_J24778";"BBa_J24702";"1888--2765";"brick";9932
"BBa_J24778";"BBa_E0032";"5001--5762";"brick";9932
"BBa_J24778";"BBa_E0022";"9034--9795";"brick";9932
"BBa_J24778";"BBa_J06505";"1906--2628";"brick";9932
"BBa_J24778";"BBa_J24688";"1177--1879";"brick";9932
"BBa_J24778";"BBa_J24688";"8305--9007";"brick";9932
"BBa_J24778";"BBa_C0040";"1195--1879";"brick";9932
"BBa_J24778";"BBa_C0040";"8323--9007";"brick";9932
"BBa_J24778";"BBa_R0010";"1--200";"brick";9932
"BBa_J24778";"BBa_B0010";"2637--2716";"brick";9932
"BBa_J24778";"BBa_B0010";"5771--5850";"brick";9932
"BBa_J24778";"BBa_B0010";"9804--9883";"brick";9932
"BBa_J24778";"BBa_R0040";"2774--2827";"brick";9932
"BBa_J24778";"BBa_B0012";"2725--2765";"brick";9932
"BBa_J24778";"BBa_B0012";"5859--5899";"brick";9932
"BBa_J24778";"BBa_B0012";"9892--9932";"brick";9932
"BBa_J24778";"BBa_B0031";"209--222";"brick";9932
"BBa_J24778";"BBa_B0031";"2836--2849";"brick";9932
"BBa_J24778";"BBa_B0034";"1177--1188";"brick";9932
"BBa_J24778";"BBa_B0034";"1888--1899";"brick";9932
"BBa_J24778";"BBa_B0034";"3804--3815";"brick";9932
"BBa_J24778";"BBa_B0034";"4983--4994";"brick";9932
"BBa_J24778";"BBa_B0034";"7126--7137";"brick";9932
"BBa_J24778";"BBa_B0034";"8305--8316";"brick";9932
"BBa_J24778";"BBa_B0034";"9016--9027";"brick";9932
"BBa_J24779";"BBa_J24751";"1--5901";"brick";9938
"BBa_J24779";"BBa_J24732";"5910--9938";"brick";9938
"BBa_J24779";"BBa_J24726";"2775--5901";"brick";9938
"BBa_J24779";"BBa_J24717";"1--2766";"brick";9938
"BBa_J24779";"BBa_J24697";"5910--8300";"brick";9938
"BBa_J24779";"BBa_J24711";"3804--5901";"brick";9938
"BBa_J24779";"BBa_J24708";"8309--9938";"brick";9938
"BBa_J24779";"BBa_J24705";"1176--2766";"brick";9938
"BBa_J24779";"BBa_I0500";"5910--7119";"brick";9938
"BBa_J24779";"BBa_J24683";"3804--4976";"brick";9938
"BBa_J24779";"BBa_J24683";"7128--8300";"brick";9938
"BBa_J24779";"BBa_J24692";"1--1167";"brick";9938
"BBa_J24779";"BBa_C0012";"3824--4951";"brick";9938
"BBa_J24779";"BBa_C0012";"7148--8275";"brick";9938
"BBa_J24779";"BBa_J24695";"2775--3795";"brick";9938
"BBa_J24779";"BBa_C0080";"228--1167";"brick";9938
"BBa_J24779";"BBa_C0080";"2856--3795";"brick";9938
"BBa_J24779";"BBa_J24704";"4985--5901";"brick";9938
"BBa_J24779";"BBa_J24703";"9022--9938";"brick";9938
"BBa_J24779";"BBa_J24702";"1889--2766";"brick";9938
"BBa_J24779";"BBa_E0032";"5003--5764";"brick";9938
"BBa_J24779";"BBa_E0022";"9040--9801";"brick";9938
"BBa_J24779";"BBa_J06505";"1907--2629";"brick";9938
"BBa_J24779";"BBa_J24686";"1176--1880";"brick";9938
"BBa_J24779";"BBa_J24686";"8309--9013";"brick";9938
"BBa_J24779";"BBa_C0040";"1196--1880";"brick";9938
"BBa_J24779";"BBa_C0040";"8329--9013";"brick";9938
"BBa_J24779";"BBa_R0010";"1--200";"brick";9938
"BBa_J24779";"BBa_B0010";"2638--2717";"brick";9938
"BBa_J24779";"BBa_B0010";"5773--5852";"brick";9938
"BBa_J24779";"BBa_B0010";"9810--9889";"brick";9938
"BBa_J24779";"BBa_R0040";"2775--2828";"brick";9938
"BBa_J24779";"BBa_B0012";"2726--2766";"brick";9938
"BBa_J24779";"BBa_B0012";"5861--5901";"brick";9938
"BBa_J24779";"BBa_B0012";"9898--9938";"brick";9938
"BBa_J24779";"BBa_B0031";"1176--1189";"brick";9938
"BBa_J24779";"BBa_B0031";"3804--3817";"brick";9938
"BBa_J24779";"BBa_B0031";"7128--7141";"brick";9938
"BBa_J24779";"BBa_B0031";"8309--8322";"brick";9938
"BBa_J24779";"BBa_B0032";"209--221";"brick";9938
"BBa_J24779";"BBa_B0032";"2837--2849";"brick";9938
"BBa_J24779";"BBa_B0034";"1889--1900";"brick";9938
"BBa_J24779";"BBa_B0034";"4985--4996";"brick";9938
"BBa_J24779";"BBa_B0034";"9022--9033";"brick";9938
"BBa_J24780";"BBa_J24754";"1--5900";"brick";9936
"BBa_J24780";"BBa_J24733";"5909--9936";"brick";9936
"BBa_J24780";"BBa_J24726";"2774--5900";"brick";9936
"BBa_J24780";"BBa_J24718";"1--2765";"brick";9936
"BBa_J24780";"BBa_J24697";"5909--8299";"brick";9936
"BBa_J24780";"BBa_J24711";"3803--5900";"brick";9936
"BBa_J24780";"BBa_J24709";"8308--9936";"brick";9936
"BBa_J24780";"BBa_J24706";"1176--2765";"brick";9936
"BBa_J24780";"BBa_I0500";"5909--7118";"brick";9936
"BBa_J24780";"BBa_J24683";"3803--4975";"brick";9936
"BBa_J24780";"BBa_J24683";"7127--8299";"brick";9936
"BBa_J24780";"BBa_J24692";"1--1167";"brick";9936
"BBa_J24780";"BBa_C0012";"3823--4950";"brick";9936
"BBa_J24780";"BBa_C0012";"7147--8274";"brick";9936
"BBa_J24780";"BBa_J24695";"2774--3794";"brick";9936
"BBa_J24780";"BBa_C0080";"228--1167";"brick";9936
"BBa_J24780";"BBa_C0080";"2855--3794";"brick";9936
"BBa_J24780";"BBa_J24704";"4984--5900";"brick";9936
"BBa_J24780";"BBa_J24703";"9020--9936";"brick";9936
"BBa_J24780";"BBa_J24702";"1888--2765";"brick";9936
"BBa_J24780";"BBa_E0032";"5002--5763";"brick";9936
"BBa_J24780";"BBa_E0022";"9038--9799";"brick";9936
"BBa_J24780";"BBa_J06505";"1906--2628";"brick";9936
"BBa_J24780";"BBa_J24687";"1176--1879";"brick";9936
"BBa_J24780";"BBa_J24687";"8308--9011";"brick";9936
"BBa_J24780";"BBa_C0040";"1195--1879";"brick";9936
"BBa_J24780";"BBa_C0040";"8327--9011";"brick";9936
"BBa_J24780";"BBa_R0010";"1--200";"brick";9936
"BBa_J24780";"BBa_B0010";"2637--2716";"brick";9936
"BBa_J24780";"BBa_B0010";"5772--5851";"brick";9936
"BBa_J24780";"BBa_B0010";"9808--9887";"brick";9936
"BBa_J24780";"BBa_R0040";"2774--2827";"brick";9936
"BBa_J24780";"BBa_B0012";"2725--2765";"brick";9936
"BBa_J24780";"BBa_B0012";"5860--5900";"brick";9936
"BBa_J24780";"BBa_B0012";"9896--9936";"brick";9936
"BBa_J24780";"BBa_B0031";"3803--3816";"brick";9936
"BBa_J24780";"BBa_B0031";"7127--7140";"brick";9936
"BBa_J24780";"BBa_B0032";"209--221";"brick";9936
"BBa_J24780";"BBa_B0032";"1176--1188";"brick";9936
"BBa_J24780";"BBa_B0032";"2836--2848";"brick";9936
"BBa_J24780";"BBa_B0032";"8308--8320";"brick";9936
"BBa_J24780";"BBa_B0034";"1888--1899";"brick";9936
"BBa_J24780";"BBa_B0034";"4984--4995";"brick";9936
"BBa_J24780";"BBa_B0034";"9020--9031";"brick";9936
"BBa_J24782";"BBa_J24756";"1--5899";"brick";9934
"BBa_J24782";"BBa_J24734";"5908--9934";"brick";9934
"BBa_J24782";"BBa_J24726";"2773--5899";"brick";9934
"BBa_J24782";"BBa_J24719";"1--2764";"brick";9934
"BBa_J24782";"BBa_J24697";"5908--8298";"brick";9934
"BBa_J24782";"BBa_J24711";"3802--5899";"brick";9934
"BBa_J24782";"BBa_J24710";"8307--9934";"brick";9934
"BBa_J24782";"BBa_J24707";"1176--2764";"brick";9934
"BBa_J24782";"BBa_I0500";"5908--7117";"brick";9934
"BBa_J24782";"BBa_J24683";"3802--4974";"brick";9934
"BBa_J24782";"BBa_J24683";"7126--8298";"brick";9934
"BBa_J24782";"BBa_J24692";"1--1167";"brick";9934
"BBa_J24782";"BBa_C0012";"3822--4949";"brick";9934
"BBa_J24782";"BBa_C0012";"7146--8273";"brick";9934
"BBa_J24782";"BBa_J24695";"2773--3793";"brick";9934
"BBa_J24782";"BBa_C0080";"228--1167";"brick";9934
"BBa_J24782";"BBa_C0080";"2854--3793";"brick";9934
"BBa_J24782";"BBa_J24704";"4983--5899";"brick";9934
"BBa_J24782";"BBa_J24703";"9018--9934";"brick";9934
"BBa_J24782";"BBa_J24702";"1887--2764";"brick";9934
"BBa_J24782";"BBa_E0032";"5001--5762";"brick";9934
"BBa_J24782";"BBa_E0022";"9036--9797";"brick";9934
"BBa_J24782";"BBa_J06505";"1905--2627";"brick";9934
"BBa_J24782";"BBa_J24688";"1176--1878";"brick";9934
"BBa_J24782";"BBa_J24688";"8307--9009";"brick";9934
"BBa_J24782";"BBa_C0040";"1194--1878";"brick";9934
"BBa_J24782";"BBa_C0040";"8325--9009";"brick";9934
"BBa_J24782";"BBa_R0010";"1--200";"brick";9934
"BBa_J24782";"BBa_B0010";"2636--2715";"brick";9934
"BBa_J24782";"BBa_B0010";"5771--5850";"brick";9934
"BBa_J24782";"BBa_B0010";"9806--9885";"brick";9934
"BBa_J24782";"BBa_R0040";"2773--2826";"brick";9934
"BBa_J24782";"BBa_B0012";"2724--2764";"brick";9934
"BBa_J24782";"BBa_B0012";"5859--5899";"brick";9934
"BBa_J24782";"BBa_B0012";"9894--9934";"brick";9934
"BBa_J24782";"BBa_B0031";"3802--3815";"brick";9934
"BBa_J24782";"BBa_B0031";"7126--7139";"brick";9934
"BBa_J24782";"BBa_B0032";"209--221";"brick";9934
"BBa_J24782";"BBa_B0032";"2835--2847";"brick";9934
"BBa_J24782";"BBa_B0034";"1176--1187";"brick";9934
"BBa_J24782";"BBa_B0034";"1887--1898";"brick";9934
"BBa_J24782";"BBa_B0034";"4983--4994";"brick";9934
"BBa_J24782";"BBa_B0034";"8307--8318";"brick";9934
"BBa_J24782";"BBa_B0034";"9018--9029";"brick";9934
"BBa_J24783";"BBa_J24752";"1--5900";"brick";9936
"BBa_J24783";"BBa_J24735";"5909--9936";"brick";9936
"BBa_J24783";"BBa_J24727";"2775--5900";"brick";9936
"BBa_J24783";"BBa_J24717";"1--2766";"brick";9936
"BBa_J24783";"BBa_J24698";"5909--8298";"brick";9936
"BBa_J24783";"BBa_J24712";"3804--5900";"brick";9936
"BBa_J24783";"BBa_J24708";"8307--9936";"brick";9936
"BBa_J24783";"BBa_J24705";"1176--2766";"brick";9936
"BBa_J24783";"BBa_I0500";"5909--7118";"brick";9936
"BBa_J24783";"BBa_J24684";"3804--4975";"brick";9936
"BBa_J24783";"BBa_J24684";"7127--8298";"brick";9936
"BBa_J24783";"BBa_J24692";"1--1167";"brick";9936
"BBa_J24783";"BBa_C0012";"3823--4950";"brick";9936
"BBa_J24783";"BBa_C0012";"7146--8273";"brick";9936
"BBa_J24783";"BBa_J24695";"2775--3795";"brick";9936
"BBa_J24783";"BBa_C0080";"228--1167";"brick";9936
"BBa_J24783";"BBa_C0080";"2856--3795";"brick";9936
"BBa_J24783";"BBa_J24704";"4984--5900";"brick";9936
"BBa_J24783";"BBa_J24703";"9020--9936";"brick";9936
"BBa_J24783";"BBa_J24702";"1889--2766";"brick";9936
"BBa_J24783";"BBa_E0032";"5002--5763";"brick";9936
"BBa_J24783";"BBa_E0022";"9038--9799";"brick";9936
"BBa_J24783";"BBa_J06505";"1907--2629";"brick";9936
"BBa_J24783";"BBa_J24686";"1176--1880";"brick";9936
"BBa_J24783";"BBa_J24686";"8307--9011";"brick";9936
"BBa_J24783";"BBa_C0040";"1196--1880";"brick";9936
"BBa_J24783";"BBa_C0040";"8327--9011";"brick";9936
"BBa_J24783";"BBa_R0010";"1--200";"brick";9936
"BBa_J24783";"BBa_B0010";"2638--2717";"brick";9936
"BBa_J24783";"BBa_B0010";"5772--5851";"brick";9936
"BBa_J24783";"BBa_B0010";"9808--9887";"brick";9936
"BBa_J24783";"BBa_R0040";"2775--2828";"brick";9936
"BBa_J24783";"BBa_B0012";"2726--2766";"brick";9936
"BBa_J24783";"BBa_B0012";"5860--5900";"brick";9936
"BBa_J24783";"BBa_B0012";"9896--9936";"brick";9936
"BBa_J24783";"BBa_B0031";"1176--1189";"brick";9936
"BBa_J24783";"BBa_B0031";"8307--8320";"brick";9936
"BBa_J24783";"BBa_B0032";"209--221";"brick";9936
"BBa_J24783";"BBa_B0032";"2837--2849";"brick";9936
"BBa_J24783";"BBa_B0032";"3804--3816";"brick";9936
"BBa_J24783";"BBa_B0032";"7127--7139";"brick";9936
"BBa_J24783";"BBa_B0034";"1889--1900";"brick";9936
"BBa_J24783";"BBa_B0034";"4984--4995";"brick";9936
"BBa_J24783";"BBa_B0034";"9020--9031";"brick";9936
"BBa_J24784";"BBa_J24755";"1--5899";"brick";9934
"BBa_J24784";"BBa_J24736";"5908--9934";"brick";9934
"BBa_J24784";"BBa_J24727";"2774--5899";"brick";9934
"BBa_J24784";"BBa_J24718";"1--2765";"brick";9934
"BBa_J24784";"BBa_J24698";"5908--8297";"brick";9934
"BBa_J24784";"BBa_J24712";"3803--5899";"brick";9934
"BBa_J24784";"BBa_J24709";"8306--9934";"brick";9934
"BBa_J24784";"BBa_J24706";"1176--2765";"brick";9934
"BBa_J24784";"BBa_I0500";"5908--7117";"brick";9934
"BBa_J24784";"BBa_J24684";"3803--4974";"brick";9934
"BBa_J24784";"BBa_J24684";"7126--8297";"brick";9934
"BBa_J24784";"BBa_J24692";"1--1167";"brick";9934
"BBa_J24784";"BBa_C0012";"3822--4949";"brick";9934
"BBa_J24784";"BBa_C0012";"7145--8272";"brick";9934
"BBa_J24784";"BBa_J24695";"2774--3794";"brick";9934
"BBa_J24784";"BBa_C0080";"228--1167";"brick";9934
"BBa_J24784";"BBa_C0080";"2855--3794";"brick";9934
"BBa_J24784";"BBa_J24704";"4983--5899";"brick";9934
"BBa_J24784";"BBa_J24703";"9018--9934";"brick";9934
"BBa_J24784";"BBa_J24702";"1888--2765";"brick";9934
"BBa_J24784";"BBa_E0032";"5001--5762";"brick";9934
"BBa_J24784";"BBa_E0022";"9036--9797";"brick";9934
"BBa_J24784";"BBa_J06505";"1906--2628";"brick";9934
"BBa_J24784";"BBa_J24687";"1176--1879";"brick";9934
"BBa_J24784";"BBa_J24687";"8306--9009";"brick";9934
"BBa_J24784";"BBa_C0040";"1195--1879";"brick";9934
"BBa_J24784";"BBa_C0040";"8325--9009";"brick";9934
"BBa_J24784";"BBa_R0010";"1--200";"brick";9934
"BBa_J24784";"BBa_B0010";"2637--2716";"brick";9934
"BBa_J24784";"BBa_B0010";"5771--5850";"brick";9934
"BBa_J24784";"BBa_B0010";"9806--9885";"brick";9934
"BBa_J24784";"BBa_R0040";"2774--2827";"brick";9934
"BBa_J24784";"BBa_B0012";"2725--2765";"brick";9934
"BBa_J24784";"BBa_B0012";"5859--5899";"brick";9934
"BBa_J24784";"BBa_B0012";"9894--9934";"brick";9934
"BBa_J24784";"BBa_B0032";"209--221";"brick";9934
"BBa_J24784";"BBa_B0032";"1176--1188";"brick";9934
"BBa_J24784";"BBa_B0032";"2836--2848";"brick";9934
"BBa_J24784";"BBa_B0032";"3803--3815";"brick";9934
"BBa_J24784";"BBa_B0032";"7126--7138";"brick";9934
"BBa_J24784";"BBa_B0032";"8306--8318";"brick";9934
"BBa_J24784";"BBa_B0034";"1888--1899";"brick";9934
"BBa_J24784";"BBa_B0034";"4983--4994";"brick";9934
"BBa_J24784";"BBa_B0034";"9018--9029";"brick";9934
"BBa_J24785";"BBa_J24757";"1--5898";"brick";9932
"BBa_J24785";"BBa_J24737";"5907--9932";"brick";9932
"BBa_J24785";"BBa_J24727";"2773--5898";"brick";9932
"BBa_J24785";"BBa_J24719";"1--2764";"brick";9932
"BBa_J24785";"BBa_J24698";"5907--8296";"brick";9932
"BBa_J24785";"BBa_J24712";"3802--5898";"brick";9932
"BBa_J24785";"BBa_J24710";"8305--9932";"brick";9932
"BBa_J24785";"BBa_J24707";"1176--2764";"brick";9932
"BBa_J24785";"BBa_I0500";"5907--7116";"brick";9932
"BBa_J24785";"BBa_J24684";"3802--4973";"brick";9932
"BBa_J24785";"BBa_J24684";"7125--8296";"brick";9932
"BBa_J24785";"BBa_J24692";"1--1167";"brick";9932
"BBa_J24785";"BBa_C0012";"3821--4948";"brick";9932
"BBa_J24785";"BBa_C0012";"7144--8271";"brick";9932
"BBa_J24785";"BBa_J24695";"2773--3793";"brick";9932
"BBa_J24785";"BBa_C0080";"228--1167";"brick";9932
"BBa_J24785";"BBa_C0080";"2854--3793";"brick";9932
"BBa_J24785";"BBa_J24704";"4982--5898";"brick";9932
"BBa_J24785";"BBa_J24703";"9016--9932";"brick";9932
"BBa_J24785";"BBa_J24702";"1887--2764";"brick";9932
"BBa_J24785";"BBa_E0032";"5000--5761";"brick";9932
"BBa_J24785";"BBa_E0022";"9034--9795";"brick";9932
"BBa_J24785";"BBa_J06505";"1905--2627";"brick";9932
"BBa_J24785";"BBa_J24688";"1176--1878";"brick";9932
"BBa_J24785";"BBa_J24688";"8305--9007";"brick";9932
"BBa_J24785";"BBa_C0040";"1194--1878";"brick";9932
"BBa_J24785";"BBa_C0040";"8323--9007";"brick";9932
"BBa_J24785";"BBa_R0010";"1--200";"brick";9932
"BBa_J24785";"BBa_B0010";"2636--2715";"brick";9932
"BBa_J24785";"BBa_B0010";"5770--5849";"brick";9932
"BBa_J24785";"BBa_B0010";"9804--9883";"brick";9932
"BBa_J24785";"BBa_R0040";"2773--2826";"brick";9932
"BBa_J24785";"BBa_B0012";"2724--2764";"brick";9932
"BBa_J24785";"BBa_B0012";"5858--5898";"brick";9932
"BBa_J24785";"BBa_B0012";"9892--9932";"brick";9932
"BBa_J24785";"BBa_B0032";"209--221";"brick";9932
"BBa_J24785";"BBa_B0032";"2835--2847";"brick";9932
"BBa_J24785";"BBa_B0032";"3802--3814";"brick";9932
"BBa_J24785";"BBa_B0032";"7125--7137";"brick";9932
"BBa_J24785";"BBa_B0034";"1176--1187";"brick";9932
"BBa_J24785";"BBa_B0034";"1887--1898";"brick";9932
"BBa_J24785";"BBa_B0034";"4982--4993";"brick";9932
"BBa_J24785";"BBa_B0034";"8305--8316";"brick";9932
